,date,store_nbr,item_nbr,unit_sales,family,class,perishable,city,state,type,cluster,is_hot
8,2013-09-06,10,103501,2.0,CLEANING,3008,0,Quito,Pichincha,C,15,0
56,2013-09-06,12,103501,10.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,1
16,2013-09-06,10,103520,3.0,GROCERY I,1028,0,Quito,Pichincha,C,15,1
203,2013-09-06,19,103520,4.0,GROCERY I,1028,0,Guaranda,Bolivar,C,15,1
77,2013-09-06,13,103501,4.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,0
128,2013-09-06,15,103520,1.0,GROCERY I,1028,0,Ibarra,Imbabura,C,15,0
116,2013-09-06,15,103501,5.0,CLEANING,3008,0,Ibarra,Imbabura,C,15,0
157,2013-09-06,17,103501,7.0,CLEANING,3008,0,Quito,Pichincha,C,12,0
9,2013-10-06,10,103501,2.0,CLEANING,3008,0,Quito,Pichincha,C,15,0
163,2013-10-06,17,103520,4.0,GROCERY I,1028,0,Quito,Pichincha,C,12,1
179,2013-10-06,18,103520,2.0,GROCERY I,1028,0,Quito,Pichincha,B,16,0
67,2013-10-06,12,103520,1.0,GROCERY I,1028,0,Latacunga,Cotopaxi,C,15,0
78,2013-10-06,13,103501,2.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,0
158,2013-10-06,17,103501,11.0,CLEANING,3008,0,Quito,Pichincha,C,12,1
88,2013-10-06,13,103520,2.0,GROCERY I,1028,0,Latacunga,Cotopaxi,C,15,0
175,2013-10-06,18,103501,5.0,CLEANING,3008,0,Quito,Pichincha,B,16,0
141,2013-10-06,16,103501,9.0,CLEANING,3008,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
27,2013-10-06,11,103501,19.0,CLEANING,3008,0,Cayambe,Pichincha,B,6,1
35,2013-10-06,11,103520,1.0,GROCERY I,1028,0,Cayambe,Pichincha,B,6,0
117,2013-10-06,15,103501,7.0,CLEANING,3008,0,Ibarra,Imbabura,C,15,0
146,2013-10-06,16,103520,3.0,GROCERY I,1028,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
99,2013-10-06,14,103501,8.0,CLEANING,3008,0,Riobamba,Chimborazo,C,7,0
129,2013-10-06,15,103520,2.0,GROCERY I,1028,0,Ibarra,Imbabura,C,15,0
57,2013-10-06,12,103501,2.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,0
45,2013-10-06,11,103665,2.0,BREAD/BAKERY,2712,1,Cayambe,Pichincha,B,6,0
185,2013-10-06,18,103665,1.0,BREAD/BAKERY,2712,1,Quito,Pichincha,B,16,0
196,2013-10-06,19,103501,4.0,CLEANING,3008,0,Guaranda,Bolivar,C,15,0
176,2013-11-06,18,103501,6.0,CLEANING,3008,0,Quito,Pichincha,B,16,1
186,2013-11-06,18,103665,1.0,BREAD/BAKERY,2712,1,Quito,Pichincha,B,16,0
197,2013-11-06,19,103501,2.0,CLEANING,3008,0,Guaranda,Bolivar,C,15,0
180,2013-11-06,18,103520,1.0,GROCERY I,1028,0,Quito,Pichincha,B,16,0
58,2013-11-06,12,103501,1.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,0
36,2013-11-06,11,103520,3.0,GROCERY I,1028,0,Cayambe,Pichincha,B,6,0
46,2013-11-06,11,103665,2.0,BREAD/BAKERY,2712,1,Cayambe,Pichincha,B,6,0
118,2013-11-06,15,103501,13.0,CLEANING,3008,0,Ibarra,Imbabura,C,15,1
164,2013-11-06,17,103520,3.0,GROCERY I,1028,0,Quito,Pichincha,C,12,0
130,2013-11-06,15,103520,1.0,GROCERY I,1028,0,Ibarra,Imbabura,C,15,0
17,2013-11-06,10,103520,1.0,GROCERY I,1028,0,Quito,Pichincha,C,15,0
107,2013-11-06,14,103520,2.0,GROCERY I,1028,0,Riobamba,Chimborazo,C,7,0
159,2013-11-06,17,103501,6.0,CLEANING,3008,0,Quito,Pichincha,C,12,0
204,2013-11-06,19,103520,3.0,GROCERY I,1028,0,Guaranda,Bolivar,C,15,0
28,2013-11-06,11,103501,6.0,CLEANING,3008,0,Cayambe,Pichincha,B,6,0
10,2013-11-06,10,103501,5.0,CLEANING,3008,0,Quito,Pichincha,C,15,0
100,2013-11-06,14,103501,13.0,CLEANING,3008,0,Riobamba,Chimborazo,C,7,1
147,2013-11-06,16,103520,3.0,GROCERY I,1028,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
79,2013-11-06,13,103501,2.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,0
142,2013-11-06,16,103501,3.0,CLEANING,3008,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
177,2013-12-06,18,103501,4.0,CLEANING,3008,0,Quito,Pichincha,B,16,0
131,2013-12-06,15,103665,1.0,BREAD/BAKERY,2712,1,Ibarra,Imbabura,C,15,0
47,2013-12-06,11,103665,2.0,BREAD/BAKERY,2712,1,Cayambe,Pichincha,B,6,0
108,2013-12-06,14,103520,6.0,GROCERY I,1028,0,Riobamba,Chimborazo,C,7,1
101,2013-12-06,14,103501,6.0,CLEANING,3008,0,Riobamba,Chimborazo,C,7,0
37,2013-12-06,11,103520,10.0,GROCERY I,1028,0,Cayambe,Pichincha,B,6,1
59,2013-12-06,12,103501,5.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,0
148,2013-12-06,16,103520,1.0,GROCERY I,1028,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
11,2013-12-06,10,103501,3.0,CLEANING,3008,0,Quito,Pichincha,C,15,0
89,2013-12-06,13,103520,4.0,GROCERY I,1028,0,Latacunga,Cotopaxi,C,15,1
160,2013-12-06,17,103501,5.0,CLEANING,3008,0,Quito,Pichincha,C,12,0
68,2013-12-06,12,103520,1.0,GROCERY I,1028,0,Latacunga,Cotopaxi,C,15,0
119,2013-12-06,15,103501,3.0,CLEANING,3008,0,Ibarra,Imbabura,C,15,0
165,2013-12-06,17,103520,1.0,GROCERY I,1028,0,Quito,Pichincha,C,12,0
29,2013-12-06,11,103501,7.0,CLEANING,3008,0,Cayambe,Pichincha,B,6,0
80,2013-12-06,13,103501,1.0,CLEANING,3008,0,Latacunga,Cotopaxi,C,15,0
143,2013-12-06,16,103501,6.0,CLEANING,3008,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
205,2013-12-06,19,103520,4.0,GROCERY I,1028,0,Guaranda,Bolivar,C,15,1
