,date,store_nbr,item_nbr,unit_sales,family,class,perishable,city,state,type,cluster,is_hot
3125,2013-07-25,14,108797,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
6802,2013-07-25,19,108786,4.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
1981,2013-07-25,12,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3489,2013-07-25,14,108952,4.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
562,2013-07-25,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
2235,2013-07-25,12,111397,5.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,1
4139,2013-07-25,15,114799,2.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
6660,2013-07-25,18,111397,2.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
795,2013-07-25,11,108786,13.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
2715,2013-07-25,13,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
4061,2013-07-25,15,114790,7.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
954,2013-07-25,11,111223,16.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
6130,2013-07-25,18,111223,4.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
2891,2013-07-25,13,108952,4.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
2793,2013-07-25,13,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
6475,2013-07-25,18,108698,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
2303,2013-07-25,13,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
2843,2013-07-25,13,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
6734,2013-07-25,19,108701,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
3858,2013-07-25,15,111223,21.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
3776,2013-07-25,15,108797,2.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
875,2013-07-25,11,108797,3.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
2384,2013-07-25,13,108786,6.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
7014,2013-07-25,19,112830,3.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,1
1555,2013-07-25,12,108701,4.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
1713,2013-07-25,12,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3394,2013-07-25,14,114799,5.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
1790,2013-07-25,12,111223,4.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
3046,2013-07-25,14,108786,15.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
1314,2013-07-25,11,108698,2.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
3443,2013-07-25,14,108833,1.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
6546,2013-07-25,18,108833,4.0,EGGS,2502,1,Quito,Pichincha,B,16,0
1855,2013-07-25,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
5992,2013-07-25,18,108786,3.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
507,2013-07-25,10,114799,3.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
3618,2013-07-25,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
6336,2013-07-25,18,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1445,2013-07-25,11,108952,1.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
2122,2013-07-25,12,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
2533,2013-07-25,13,111223,18.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
1034,2013-07-25,11,112830,4.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
4212,2013-07-25,15,108833,1.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
1154,2013-07-25,11,114790,4.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
3316,2013-07-25,14,114790,5.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
2647,2013-07-25,13,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
6878,2013-07-25,19,108797,1.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
43,2013-07-25,10,108701,3.0,DELI,2644,1,Quito,Pichincha,C,15,0
7407,2013-07-25,19,111397,3.0,GROCERY I,1072,0,Guaranda,Bolivar,C,15,0
1236,2013-07-25,11,114799,9.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
1633,2013-07-25,12,108786,5.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
3696,2013-07-25,15,108786,13.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,1
6951,2013-07-25,19,111223,10.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
1914,2013-07-25,12,114778,1.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
6200,2013-07-25,18,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,B,16,1
3206,2013-07-25,14,111223,15.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
2177,2013-07-25,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
1791,2013-08-05,12,111223,38.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
2304,2013-08-05,13,108701,4.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
6696,2013-08-05,18,108831,2.376,POULTRY,2416,1,Quito,Pichincha,B,16,0
2794,2013-08-05,13,114799,10.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,1
3859,2013-08-05,15,111223,44.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,1
5749,2013-08-05,17,108833,7.0,EGGS,2502,1,Quito,Pichincha,C,12,1
2178,2013-08-05,12,108952,5.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
202,2013-08-05,10,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
4378,2013-08-05,16,108701,7.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
6269,2013-08-05,18,114778,1.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
5355,2013-08-05,17,111223,24.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
4623,2013-08-05,16,111223,35.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
2236,2013-08-05,12,111397,1.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
6201,2013-08-05,18,112830,2.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
6661,2013-08-05,18,111397,10.0,GROCERY I,1072,0,Quito,Pichincha,B,16,1
5923,2013-08-05,18,108701,4.0,DELI,2644,1,Quito,Pichincha,B,16,1
3395,2013-08-05,14,114799,3.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
2844,2013-08-05,13,108833,5.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,1
3777,2013-08-05,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
5114,2013-08-05,17,108701,6.0,DELI,2644,1,Quito,Pichincha,C,12,1
6547,2013-08-05,18,108833,5.0,EGGS,2502,1,Quito,Pichincha,B,16,0
274,2013-08-05,10,111223,14.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
3697,2013-08-05,15,108786,8.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
653,2013-08-05,10,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,15,0
125,2013-08-05,10,108786,34.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
6952,2013-08-05,19,111223,17.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
4541,2013-08-05,16,108797,19.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1035,2013-08-05,11,112830,9.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,1
2534,2013-08-05,13,111223,8.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
3619,2013-08-05,15,108701,9.0,DELI,2644,1,Ibarra,Imbabura,C,15,1
2648,2013-08-05,13,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
44,2013-08-05,10,108701,5.0,DELI,2644,1,Quito,Pichincha,C,15,1
2596,2013-08-05,13,112830,2.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
4971,2013-08-05,16,108952,6.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
3548,2013-08-05,14,111397,4.0,GROCERY I,1072,0,Riobamba,Chimborazo,C,7,0
955,2013-08-05,11,111223,47.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,1
3444,2013-08-05,14,108833,2.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
429,2013-08-05,10,114790,5.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
2716,2013-08-05,13,114790,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1085,2013-08-05,11,114778,3.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,0
4902,2013-08-05,16,108833,14.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1487,2013-08-05,11,111397,9.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,1
6600,2013-08-05,18,108952,2.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
1556,2013-08-05,12,108701,6.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
2385,2013-08-05,13,108786,24.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
1714,2013-08-05,12,108797,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3936,2013-08-05,15,112830,1.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
6131,2013-08-05,18,111223,15.0,GROCERY I,1034,0,Quito,Pichincha,B,16,1
714,2013-08-05,11,108701,11.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
4459,2013-08-05,16,108786,11.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
3490,2013-08-05,14,108952,4.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
7060,2013-08-05,19,114778,1.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,0
5663,2013-08-05,17,114799,3.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
5860,2013-08-05,17,111397,5.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
5039,2013-08-05,16,111397,8.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
5193,2013-08-05,17,108786,49.0,CLEANING,3044,0,Quito,Pichincha,C,12,1
2892,2013-08-05,13,108952,2.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
1915,2013-08-05,12,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
3126,2013-08-05,14,108797,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
3207,2013-08-05,14,111223,20.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
1155,2013-08-05,11,114790,8.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
6735,2013-08-05,19,108701,3.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
876,2013-08-05,11,108797,3.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
5434,2013-08-05,17,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
542,2013-08-05,10,108698,1.0,DELI,2644,1,Quito,Pichincha,C,15,0
4062,2013-08-05,15,114790,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
1387,2013-08-05,11,108833,3.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
6406,2013-08-05,18,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
1315,2013-08-05,11,108698,1.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
2933,2013-08-05,13,111397,1.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
4318,2013-08-05,15,111397,2.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
7368,2013-08-05,19,108952,2.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
4745,2013-08-05,16,114790,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4140,2013-08-05,15,114799,3.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
332,2013-08-05,10,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,15,0
2055,2013-08-05,12,114799,2.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
796,2013-08-05,11,108786,17.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
5585,2013-08-05,17,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
3264,2013-08-05,14,112830,3.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,1
1856,2013-08-05,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
7266,2013-08-05,19,108698,3.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
5508,2013-08-05,17,114778,5.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
3047,2013-08-05,14,108786,26.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
1634,2013-08-05,12,108786,9.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
1982,2013-08-05,12,114790,8.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
1237,2013-08-05,11,114799,13.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,1
5275,2013-08-05,17,108797,2.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
3317,2013-08-05,14,114790,3.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
7131,2013-08-05,19,114790,4.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
508,2013-08-05,10,114799,15.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,1
2123,2013-08-05,12,108833,3.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,1
5993,2013-08-05,18,108786,3.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
4213,2013-08-05,15,108833,2.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
3995,2013-08-05,15,114778,7.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,1
6803,2013-08-05,19,108786,13.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
4262,2013-08-05,15,108952,2.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
7015,2013-08-05,19,112830,1.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,0
4821,2013-08-05,16,114799,2.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5804,2013-08-05,17,108952,6.0,CLEANING,3024,0,Quito,Pichincha,C,12,1
2717,2013-08-10,13,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2459,2013-08-10,13,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
6804,2013-08-10,19,108786,14.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,1
6132,2013-08-10,18,111223,6.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
4141,2013-08-10,15,114799,3.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
4746,2013-08-10,16,114790,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5040,2013-08-10,16,111397,7.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
5861,2013-08-10,17,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
4460,2013-08-10,16,108786,10.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
7061,2013-08-10,19,114778,2.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,0
5664,2013-08-10,17,114799,4.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
5276,2013-08-10,17,108797,3.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
715,2013-08-10,11,108701,8.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
3491,2013-08-10,14,108952,7.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,1
5194,2013-08-10,17,108786,22.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
3127,2013-08-10,14,108797,5.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
7132,2013-08-10,19,114790,7.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
1238,2013-08-10,11,114799,6.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
3549,2013-08-10,14,111397,3.0,GROCERY I,1072,0,Riobamba,Chimborazo,C,7,0
4972,2013-08-10,16,108952,8.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
2597,2013-08-10,13,112830,3.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,1
509,2013-08-10,10,114799,8.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
2649,2013-08-10,13,114778,4.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
5994,2013-08-10,18,108786,2.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
6337,2013-08-10,18,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
3620,2013-08-10,15,108701,2.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
2535,2013-08-10,13,111223,14.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
4263,2013-08-10,15,108952,5.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,1
6879,2013-08-10,19,108797,4.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
4542,2013-08-10,16,108797,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
6953,2013-08-10,19,111223,26.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
3208,2013-08-10,14,111223,26.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
126,2013-08-10,10,108786,40.0,CLEANING,3044,0,Quito,Pichincha,C,15,1
45,2013-08-10,10,108701,4.0,DELI,2644,1,Quito,Pichincha,C,15,0
7369,2013-08-10,19,108952,3.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
1388,2013-08-10,11,108833,3.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
1983,2013-08-10,12,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3698,2013-08-10,15,108786,2.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
956,2013-08-10,11,111223,23.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
1916,2013-08-10,12,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
6548,2013-08-10,18,108833,7.0,EGGS,2502,1,Quito,Pichincha,B,16,0
275,2013-08-10,10,111223,22.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
5586,2013-08-10,17,114790,5.0,GROCERY I,1004,0,Quito,Pichincha,C,12,1
430,2013-08-10,10,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
5805,2013-08-10,17,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
6202,2013-08-10,18,112830,6.0,GROCERY I,1044,0,Quito,Pichincha,B,16,1
1316,2013-08-10,11,108698,2.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
5509,2013-08-10,17,114778,4.0,GROCERY I,1016,0,Quito,Pichincha,C,12,0
2795,2013-08-10,13,114799,3.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
2305,2013-08-10,13,108701,9.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
4379,2013-08-10,16,108701,3.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2893,2013-08-10,13,108952,7.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
2845,2013-08-10,13,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
5356,2013-08-10,17,111223,39.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
4624,2013-08-10,16,111223,15.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2056,2013-08-10,12,114799,6.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,1
3778,2013-08-10,15,108797,7.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
3860,2013-08-10,15,111223,18.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
7267,2013-08-10,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
3396,2013-08-10,14,114799,7.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
2934,2013-08-10,13,111397,1.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
4063,2013-08-10,15,114790,5.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
6407,2013-08-10,18,114799,1.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
6662,2013-08-10,18,111397,8.0,GROCERY I,1072,0,Quito,Pichincha,B,16,1
6270,2013-08-10,18,114778,4.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
605,2013-08-10,10,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
1156,2013-08-10,11,114790,1.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
3996,2013-08-10,15,114778,3.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,0
5924,2013-08-10,18,108701,4.0,DELI,2644,1,Quito,Pichincha,B,16,1
797,2013-08-10,11,108786,10.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
4822,2013-08-10,16,114799,11.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
3318,2013-08-10,14,114790,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
3048,2013-08-10,14,108786,35.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,1
1488,2013-08-10,11,111397,1.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
5750,2013-08-10,17,108833,7.0,EGGS,2502,1,Quito,Pichincha,C,12,1
7203,2013-08-10,19,114799,4.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
3445,2013-08-10,14,108833,3.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,1
1557,2013-08-10,12,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
1792,2013-08-10,12,111223,20.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
6601,2013-08-10,18,108952,2.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
4903,2013-08-10,16,108833,7.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1635,2013-08-10,12,108786,12.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
1715,2013-08-10,12,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2124,2013-08-10,12,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
877,2013-08-10,11,108797,2.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
1086,2013-08-10,11,114778,2.0,GROCERY I,1016,0,Cayambe,Pichincha,B,6,0
2179,2013-08-10,12,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
2386,2013-08-10,13,108786,27.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
5435,2013-08-10,17,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
5751,2013-08-13,17,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,12,0
1636,2013-08-13,12,108786,8.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
2894,2013-08-13,13,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
6338,2013-08-13,18,114790,4.0,GROCERY I,1004,0,Quito,Pichincha,B,16,1
2650,2013-08-13,13,114778,4.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
4625,2013-08-13,16,111223,1.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
4823,2013-08-13,16,114799,1.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
7320,2013-08-13,19,108833,2.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
3319,2013-08-13,14,114790,3.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
6271,2013-08-13,18,114778,7.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
716,2013-08-13,11,108701,5.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
127,2013-08-13,10,108786,23.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
1716,2013-08-13,12,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3049,2013-08-13,14,108786,23.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
5436,2013-08-13,17,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
4747,2013-08-13,16,114790,4.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
3209,2013-08-13,14,111223,20.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
4904,2013-08-13,16,108833,13.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
3492,2013-08-13,14,108952,1.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
2718,2013-08-13,13,114790,5.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
6476,2013-08-13,18,108698,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
5862,2013-08-13,17,111397,10.0,GROCERY I,1072,0,Quito,Pichincha,C,12,1
798,2013-08-13,11,108786,23.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,1
1558,2013-08-13,12,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
3265,2013-08-13,14,112830,1.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,0
1317,2013-08-13,11,108698,4.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
276,2013-08-13,10,111223,22.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
2796,2013-08-13,13,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
3128,2013-08-13,14,108797,7.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,1
2846,2013-08-13,13,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
3397,2013-08-13,14,114799,8.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
957,2013-08-13,11,111223,17.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
6408,2013-08-13,18,114799,1.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
4543,2013-08-13,16,108797,7.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
5806,2013-08-13,17,108952,2.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
6549,2013-08-13,18,108833,6.0,EGGS,2502,1,Quito,Pichincha,B,16,0
4973,2013-08-13,16,108952,2.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
